SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
SIGIND,20260904,69.01,72.5,68.12,70.37,4018303.08,SIGNET INDUSTRIES LIMITED,Diversified,Cash Only,20260904,74.73,67.55,68.55,70.27666666666666,71.14,69.41333333333331,71.14,69.41333333333331,1.7266666666666879,2.5188426938974295,Wide,Bearish,Inside CPR,False,False,0.8269230769230769,52,3366793.79,False,False,Overlapping,True,Risk Off,False,None,6.63,52.422200000000004,,0.2604323780794401,1.1935103040569646,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SIGMA,20260904,47.9,49.43,45.77,46.66,26549253.66,SIGMA SOLVE LIMITED,Diversified,Cash Only,20260904,51.2,45.69,47.25,48.04666666666666,48.445,47.64833333333332,48.445,47.64833333333332,0.7966666666666811,1.686067019400383,Wide,Bearish,Below CPR,False,False,0.525,40,23655389.15,False,False,Outside,True,Risk Off,False,None,5.3950000000000005,,,0.14766759345072863,1.1223342592949903,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SIGMAADV,20260904,781.95,797.4,750.0,762.4,458100776.65,SIGMA ADVANCED SYSTEM LTD,Diversified,Cash Only,20260904,763.65,655.25,763.65,727.5166666666668,709.45,745.5833333333335,745.5833333333335,709.45,36.13333333333344,4.731661537790014,Wide,Bullish,Above CPR,False,False,0.8235294117647058,17,215616334.87,False,False,Higher,True,Risk Off,False,Bullish Virgin,64.16499999999999,,,0.56313150990935,2.1246107208259493,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SIGNATURE,20260904,776.25,809.9,755.4,796.55,945082546.95,SIGNATUREGLOBAL INDIA LTD,Realty,Cash Only,20260904,806.7,770.0,779.25,785.3166666666666,788.35,782.2833333333332,788.35,782.2833333333332,6.066666666666833,0.7785263608170463,Wide,Bearish,Above CPR,False,False,0.3584905660377358,53,1385017675.2,False,False,Lower,True,Risk Off,False,None,61.09642857142858,918.4829999999998,,0.0992965842442692,0.6823613617880564,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SIGNPOST,20260904,259.0,259.5,240.15,244.25,86806446.4,SIGNPOST INDIA LIMITED,Diversified,Cash Only,20260904,268.0,255.2,260.15,261.1166666666667,261.6,260.6333333333333,261.6,260.6333333333333,0.966666666666697,0.3715804984304044,Moderate,Bearish,Below CPR,False,False,0.07547169811320754,53,62007826.45,True,False,Lower,True,Risk Off,True,Bearish Virgin,31.474999999999994,249.94719999999998,,0.030712205454065042,1.3999272570857868,False,False,Short,0.5,None,Week 07 Sep – 11 Sep 2026,Weekly,0,-2,0,-2
SIKA,20260904,1018.6,1019.75,962.5,996.1,118960553.05,SIKA INTERPLANT SYSTEMS L,Diversified,Cash Only,20260904,1050.1,993.5,1018.6,1020.7333333333332,1021.8,1019.6666666666665,1021.8,1019.6666666666665,2.1333333333334394,0.20943779043132135,Narrow,Bearish,Below CPR,False,True,0.25,20,122489633.425,False,False,Inside,True,Risk Off,True,None,121.18928571428572,,,0.01760331633906118,0.9711887424566353,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SIKKO,20260904,5.02,5.45,4.92,5.41,6274261.47,SIKKO INDUSTRIES LIMITED,Diversified,Cash Only,20260904,6.25,6.1,6.11,6.153333333333333,6.175,6.131666666666667,6.175,6.131666666666667,0.043333333333333,0.7092198581560228,Moderate,Bearish,Below CPR,False,False,0.21052631578947367,38,8966514.02,True,False,Higher,True,Risk Off,True,Bearish Virgin,0.5014285714285716,,,0.08641975308641907,0.6997436747441789,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SIL,20260904,19.22,20.2,18.9,19.59,5310507.720000001,STANDARD INDUSTRIES LTD.,Diversified,Cash Only,20260904,21.4,19.01,19.22,19.876666666666665,20.205,19.548333333333332,20.205,19.548333333333332,0.6566666666666663,3.4165799514394712,Wide,Bearish,Inside CPR,False,False,0.9622641509433962,53,1898064.4,False,False,Lower,True,Risk Off,False,Bearish Virgin,1.6964285714285714,16.3548,,0.3870877192982454,2.7978543404533593,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SILGO,20260904,76.19,76.9,67.3,69.97,52738131.54,SILGO RETAIL LIMITED,Diversified,Cash Only,20260904,76.0,71.55,75.63,74.39333333333333,73.775,75.01166666666666,75.01166666666666,73.775,1.2366666666666504,1.6351535986601222,Wide,Bullish,Below CPR,False,False,0.7142857142857143,42,74603009.535,False,False,Higher,True,Risk Off,False,None,5.527142857142861,,,0.2237442922374398,0.706916944352733,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SILINV,20260904,490.05,494.7,470.0,478.8,5034881.75,SIL INVESTMENTS LIMITED,Diversified,Cash Only,20260904,498.0,462.4,490.05,483.48333333333335,480.2,486.7666666666667,486.7666666666667,480.2,6.56666666666672,1.3399993197973104,Wide,Bullish,Below CPR,False,False,0.6470588235294118,51,6143143.25,False,False,Higher,True,Risk Off,False,Bullish Virgin,29.51785714285714,483.49,,0.22246420649324644,0.8195937397357614,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SILLYMONKS,20260904,16.1,16.49,15.6,16.19,509181.77,SILLY MONKS ENTERTAIN LTD,Diversified,Cash Only,20260904,16.94,15.35,16.01,16.099999999999998,16.145,16.054999999999996,16.145,16.054999999999996,0.09000000000000341,0.5621486570893404,Moderate,Bearish,Above CPR,False,False,0.10256410256410256,39,1118821.3,False,False,Higher,True,Risk Off,True,None,2.1599999999999997,,,0.04166666666666825,0.4551055383017824,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SILVERTUC,20260904,178.22,182.0,165.1,167.97,443718553.83,SILVER TOUCH TECHNO LTD,Diversified,Cash Only,20260904,188.8,173.11,178.22,180.04333333333332,180.955,179.13166666666663,180.955,179.13166666666663,1.8233333333333803,1.0230800882804287,Wide,Bearish,Below CPR,False,False,0.3018867924528302,53,331432749.29999995,False,False,Lower,True,Risk Off,False,Bearish Virgin,20.36142857142857,560.8856,,0.08954839916742906,1.338789105081355,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SIMBHALS,20260904,8.58,8.58,7.8,7.8,198658.03,SIMBHAOLI SUGARS LTD.,Diversified,Cash Only,20260904,,,,8.06,8.19,7.9300000000000015,8.19,7.9300000000000015,0.259999999999998,3.3333333333333077,Wide,Bearish,Below CPR,False,False,1.0,1,198658.03,False,False,Unknown,False,Risk Off,False,None,,,,,1.0,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SIMPLEXINF,20260904,279.99,282.59,252.0,270.5,159655191.65,SIMPLEX INFRASTRUCTURES L,Diversified,Cash Only,20260904,279.55,245.05,277.59,267.3966666666667,262.3,272.4933333333334,272.4933333333334,262.3,10.193333333333385,3.672082327653513,Wide,Bullish,Inside CPR,False,False,0.8679245283018868,53,109656929.4,False,False,Higher,True,Risk Off,False,None,27.092857142857138,242.5468,,0.376236927673787,1.4559516897251366,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SIMPLXREA,20260904,136.68,143.98,136.68,142.99,2276.31,SIMPLEX REALTY LTD.,Diversified,Cash Only,20260904,136.0,125.4,136.0,132.46666666666667,130.7,134.23333333333335,134.23333333333335,130.7,3.53333333333336,2.598039215686294,Wide,Bullish,Above CPR,False,False,0.3333333333333333,3,8116.950000000001,False,False,Higher,False,Risk Off,False,Bullish Virgin,,,,,0.28043908118197103,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SINCLAIR,20260904,82.01,85.29,80.0,83.5,18997436.39,SINCLAIRS HOTELS LIMITED,Diversified,Cash Only,20260904,83.02,74.0,81.51,79.50999999999999,78.50999999999999,80.50999999999999,80.50999999999999,78.50999999999999,2.0,2.45368666421298,Wide,Bullish,Above CPR,False,False,0.9245283018867925,53,18445267.92,False,False,Higher,True,Risk Off,False,Bullish Virgin,4.942857142857142,80.8896,,0.4046242774566475,1.0299355082504,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SINDHUTRAD,20260904,24.99,25.95,23.61,25.28,553267326.51,SINDHU TRADE LINKS LTD,Diversified,Cash Only,20260904,25.88,23.26,24.99,24.709999999999997,24.57,24.849999999999994,24.849999999999994,24.57,0.27999999999999403,1.120448179271685,Wide,Bullish,Above CPR,False,False,0.3018867924528302,53,169582254.54000002,True,False,Higher,True,Risk Off,False,None,2.496428571428571,23.764,,0.11216022889842395,3.2625307878513827,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SINGERIND,20260904,77.99,81.99,73.26,76.98,37349177.83,SINGER INDIA LIMITED,Diversified,Cash Only,20260904,83.59,75.63,77.25,78.82333333333334,79.61,78.03666666666668,79.61,78.03666666666668,1.5733333333333235,2.0366774541531694,Wide,Bearish,Below CPR,False,False,0.64,25,16970615.740000002,False,False,Lower,True,Risk Off,False,Bearish Virgin,7.5249999999999995,,,0.2090808416389799,2.200814537445887,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SINTERCOM,20260904,85.7,90.0,76.31,80.8,5676492.04,SINTERCOM INDIA LIMITED,Diversified,Cash Only,20260904,83.35,75.6,79.35,79.43333333333332,79.475,79.39166666666665,79.475,79.39166666666665,0.08333333333334281,0.10501995379123227,Narrow,Bearish,Above CPR,False,False,0.03773584905660377,53,9291729.26,True,True,Lower,True,Risk Off,True,None,8.30642857142857,91.0598,,0.010032390288647343,0.610918794678699,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SIRCA,20260904,436.0,448.45,427.0,439.25,538051634.35,SIRCA PAINT INDIA LIMITED,Diversified,Cash Only,20260904,455.0,432.1,436.3,441.1333333333334,443.55,438.71666666666675,443.55,438.71666666666675,4.8333333333332575,1.1078004431201598,Wide,Bearish,Inside CPR,False,False,0.6226415094339622,53,680149001.15,True,False,Inside,True,Risk Off,False,None,23.23928571428571,453.624,,0.2079811485067331,0.791079062735164,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SIS,20260904,431.0,441.0,422.45,430.95,843533210.6500001,SIS LIMITED,Diversified,Cash Only,20260904,436.0,411.05,431.0,426.01666666666665,423.525,428.5083333333333,428.5083333333333,423.525,4.9833333333333485,1.1562258313998488,Wide,Bullish,Above CPR,False,False,0.6792452830188679,53,159306423.9,False,False,Higher,True,Risk Off,False,Bullish Virgin,27.621428571428567,358.52299999999997,,0.18041548142401576,5.295035755617135,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SITINET,20260904,0.3,0.3,0.28,0.29,664304.18,SITI NETWORKS LIMITED,Diversified,Cash Only,20260904,,,,0.29000000000000004,0.29000000000000004,0.29000000000000004,0.29000000000000004,0.29000000000000004,0.0,0.0,Narrow,Neutral,Below CPR,False,False,1.0,1,664304.18,False,False,Unknown,False,Risk Off,False,None,,,,,1.0,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SIYSIL,20260904,567.55,568.95,542.15,552.65,91488271.85,SIYARAM SILK MILLS LTD,Diversified,Cash Only,20260904,608.35,561.1,567.55,579.0,584.725,573.275,584.725,573.275,11.450000000000045,2.0174433970575363,Wide,Bearish,Below CPR,False,False,0.8679245283018868,53,183548476.0,False,False,Lower,True,Risk Off,False,Bearish Virgin,45.22857142857144,613.102,,0.2531585596967792,0.4984420129426735,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SJS,20260904,2517.9,2530.2,2285.0,2306.1,1453966978.8000002,SJS ENTERPRISES LIMITED,Diversified,Cash Only,20260904,2582.9,2471.1,2509.5,2521.1666666666665,2527.0,2515.333333333333,2527.0,2515.333333333333,11.66666666666697,0.4649000464900167,Moderate,Bearish,Below CPR,False,False,0.18867924528301888,53,908483656.2,False,False,Higher,True,Risk Off,True,None,170.15714285714293,1865.11,,0.0685640724260505,1.6004327308227475,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SJVN,20260904,64.6,66.05,63.8,65.23,581299388.9200001,SJVN LTD,Power,Cash Only,20260904,66.79,64.75,64.88,65.47333333333334,65.77000000000001,65.17666666666668,65.77000000000001,65.17666666666668,0.5933333333333337,0.9145088368269633,Wide,Bearish,Inside CPR,False,False,0.5660377358490566,53,1252150194.77,False,False,Lower,True,Risk Off,False,Bearish Virgin,2.6350000000000002,75.3274,,0.22517394054395964,0.4642409443755072,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SKFINDIA,20260904,1571.3,1584.9,1508.0,1553.2,329960071.5,SKF INDIA LTD,Diversified,Cash Only,20260904,1612.2,1561.1,1571.3,1581.5333333333335,1586.65,1576.416666666667,1586.65,1576.416666666667,10.233333333333121,0.6512654065635538,Moderate,Bearish,Below CPR,False,False,0.34615384615384615,52,370170733.70000005,True,False,Lower,True,Risk Off,False,Bearish Virgin,93.50000000000004,2016.694,,0.10944741532976596,0.891372659858658,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SKFINDUS,20260904,2952.2,3131.0,2878.6,3002.5,1262486109.8,SKF IND (INDUSTRIAL) LTD,Diversified,Cash Only,20260904,2960.0,2707.9,2952.2,2873.3666666666663,2833.95,2912.783333333333,2912.783333333333,2833.95,78.83333333333303,2.670324955400482,Wide,Bullish,Above CPR,False,False,0.8947368421052632,38,346657428.09999996,False,False,Higher,True,Risk Off,False,Bullish Virgin,240.10714285714286,,,0.3283256482720995,3.641883910347975,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SKIPPER,20260904,544.0,609.0,524.05,591.1,7328489801.15,SKIPPER LIMITED,Diversified,Cash Only,20260904,588.0,538.1,546.25,557.4499999999999,563.05,551.8499999999999,563.05,551.8499999999999,11.200000000000045,2.0503432494279257,Wide,Bearish,Above CPR,False,False,0.6981132075471698,53,978062702.5,False,False,Higher,True,Risk Off,False,None,47.77857142857143,466.19800000000004,,0.23441471071909198,7.492862965143075,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SKMEGGPROD,20260904,257.1,274.3,255.1,257.1,431761347.3,SKM EGG PROD EXPORT(I) LT,Diversified,Cash Only,20260904,277.3,253.0,257.55,262.6166666666666,265.15,260.08333333333326,265.15,260.08333333333326,5.06666666666672,1.9672555490843406,Wide,Bearish,Below CPR,False,False,0.5227272727272727,44,314304440.57500005,False,False,Higher,True,Risk Off,False,None,37.42714285714285,,,0.13537412369429003,1.3737042547350589,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SKYGOLD,20260904,811.95,829.0,733.0,781.45,4104715189.05,SKY GOLD AND DIAMONDS LTD,Diversified,Cash Only,20260904,868.8,782.55,811.4,820.9166666666666,825.675,816.1583333333333,825.675,816.1583333333333,9.516666666666652,1.1728699367348596,Wide,Bearish,Below CPR,False,False,0.4528301886792453,53,1716506606.9,True,False,Higher,True,Risk Off,False,None,71.47500000000002,440.98,,0.1331467879211843,2.3913191901213184,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SKYWAYS,20260904,124.0,136.45,119.0,122.72,11939282864.0,SKYWAYS AIR SERVICES LTD,Diversified,Cash Only,20260904,,,,126.05666666666666,127.725,124.38833333333332,127.725,124.38833333333332,3.336666666666673,2.7189265536723215,Wide,Bearish,Below CPR,False,False,1.0,1,11939282864.0,False,False,Unknown,False,Risk Off,False,None,,,,,1.0,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SMARTLINK,20260904,216.0,222.9,205.0,213.81,4339309.6,SMARTLINK HOLDINGS LTD,Consumer & Retail,Cash Only,20260904,170.7,159.57,163.33,164.53333333333333,165.135,163.93166666666667,165.135,163.93166666666667,1.203333333333319,0.7367497295863092,Moderate,Bearish,Above CPR,False,False,0.358974358974359,39,3469450.94,False,False,Lower,True,Risk Off,False,Bullish Virgin,19.345714285714283,,,0.06220154580810245,1.2507194005746627,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SMARTWORKS,20260904,538.75,548.8,522.0,541.5,127685346.1,SMARTWORKS COWORKING SP L,Consumer & Retail,Cash Only,20260904,567.9,523.85,538.75,543.5,545.875,541.125,545.875,541.125,4.75,0.8816705336426913,Wide,Bearish,Inside CPR,False,False,0.37735849056603776,53,206326327.75,False,False,Higher,True,Risk Off,False,Bullish Virgin,36.38928571428571,474.966,,0.13053292766709196,0.6188514451471887,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SMCGLOBAL,20260904,79.4,81.9,78.31,81.25,187960143.26,SMC GLOBAL SECURITIES LTD,Diversified,Cash Only,20260904,81.22,77.66,79.2,79.36,79.44,79.28,79.44,79.28,0.1599999999999966,0.20202020202019771,Narrow,Bearish,Above CPR,False,False,0.1320754716981132,53,162192210.07,True,True,Lower,True,Risk Off,True,None,6.018571428571428,82.0494,,0.026584381675764924,1.1588728162645967,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SMLMAH,20260904,5188.0,6298.5,5079.0,6298.5,6359676386.0,SML MAHINDRA LIMITED,Diversified,Cash Only,20260904,5356.5,5151.5,5186.5,5231.5,5254.0,5209.0,5254.0,5209.0,45.0,0.8676371348693723,Wide,Bearish,Above CPR,False,False,0.3023255813953488,43,1553988839.8000002,False,False,Lower,True,Risk Off,False,None,574.0071428571429,,,0.07839623698062492,4.092485237421973,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SMLT,20260904,67.1,70.0,63.12,65.59,3115659.83,SARTHAK METALS LIMITED,Diversified,Cash Only,20260904,71.6,66.0,67.1,68.23333333333333,68.8,67.66666666666667,68.8,67.66666666666667,1.1333333333333258,1.6890213611524973,Wide,Bearish,Below CPR,False,False,0.6792452830188679,53,4512287.390000001,False,False,Lower,True,Risk Off,False,None,5.212142857142857,79.09740000000001,,0.2174409574711054,0.6904834645295055,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SMSPHARMA,20260904,354.05,398.4,350.55,392.5,472008851.6,SMS PHARMACEUTICALS LTD.,Healthcare & Pharma,Cash Only,20260904,363.85,349.25,355.55,356.2166666666667,356.55,355.8833333333334,356.55,355.8833333333334,0.6666666666666288,0.18750292973326643,Narrow,Bearish,Above CPR,False,False,0.1320754716981132,53,476679036.15,True,True,Lower,True,Risk Off,True,None,29.150000000000002,351.44160000000005,,0.02287021154945553,0.9902026642754846,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SNOWMAN,20260904,37.93,37.93,35.75,36.85,19766013.11,SNOWMAN LOGISTICS LTD.,Diversified,Cash Only,20260904,38.5,36.55,37.66,37.57,37.525,37.615,37.615,37.525,0.09000000000000341,0.23898035050452315,Narrow,Bullish,Below CPR,False,False,0.1509433962264151,53,41856593.09,True,True,Lower,True,Risk Off,True,Bearish Virgin,2.692857142857143,40.732800000000005,,0.03342175066313124,0.4722317716470411,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SOBHA,20260904,1278.8,1278.8,1221.0,1263.8,659564190.1,SOBHA LIMITED,Realty,Cash Only,20260904,1313.0,1265.3,1270.2,1282.8333333333333,1289.15,1276.5166666666664,1289.15,1276.5166666666664,12.633333333333667,0.9945940271873458,Wide,Bearish,Below CPR,False,False,0.39622641509433965,53,812391375.8,False,False,Lower,True,Risk Off,False,Bearish Virgin,88.03571428571426,1426.494,,0.14350236646383074,0.8118798521839258,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SOFTTECH,20260904,425.0,429.4,412.45,423.15,6613760.6,SOFTTECH ENGINEERS LTD,Information Technology,Cash Only,20260904,427.0,415.0,417.4,419.8,421.0,418.6,421.0,418.6,2.3999999999999773,0.5749880210828887,Moderate,Bearish,Above CPR,False,False,0.24324324324324326,37,7580354.25,True,True,Overlapping,True,Risk Off,True,None,39.83428571428572,,,0.06024960550853478,0.8724870081104719,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SOLARA,20260904,626.0,674.0,615.35,639.15,1463056394.6999998,SOLARA ACTIVE PHA SCI LTD,Power & Utilities,Cash Only,20260904,653.9,601.2,623.7,626.2666666666667,627.55,624.9833333333333,627.55,624.9833333333333,2.566666666666606,0.4115226337448462,Moderate,Bearish,Above CPR,False,False,0.1320754716981132,53,310333289.0,False,False,Higher,True,Risk Off,True,Bullish Virgin,59.17857142857144,540.126,,0.04337155501910981,4.714468110767195,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SOLARINDS,20260904,20400.0,21695.0,19810.0,21445.0,19812669927.0,SOLAR INDUSTRIES (I) LTD,Chemicals,F&O + Cash,20260904,20672.0,19612.0,20400.0,20228.0,20142.0,20314.0,20314.0,20142.0,172.0,0.8431372549019607,Wide,Bullish,Above CPR,False,False,0.4528301886792453,53,9181644371.0,False,False,Higher,True,Risk Off,False,None,1311.7857142857142,15316.54,,0.13111897631364008,2.1578563845903065,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SOLARWORLD,20260904,149.78,153.23,140.5,149.32,209881700.39,SOLARWORLD ENERGY SOL LTD,Power & Utilities,Cash Only,20260904,156.08,146.5,148.75,150.44333333333336,151.29000000000002,149.5966666666667,151.29000000000002,149.5966666666667,1.693333333333328,1.1383753501400524,Wide,Bearish,Below CPR,False,False,0.2653061224489796,49,271081829.13,True,False,Overlapping,True,Risk Off,False,None,17.207142857142852,,,0.09840874498408717,0.7742374362146904,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SOLEX,20260904,764.85,764.85,705.1,725.3,191611553.3,SOLEX ENERGY LIMITED,Diversified,Cash Only,20260904,848.6,753.05,759.6,787.0833333333334,800.825,773.3416666666667,800.825,773.3416666666667,27.48333333333335,3.618132350359841,Wide,Bearish,Below CPR,False,False,0.7708333333333334,48,238042852.3,False,False,Overlapping,True,Risk Off,False,Bearish Virgin,90.40714285714287,,,0.3039951541966239,0.8049456282708136,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SOMANYCERA,20260904,567.0,576.8,551.4,557.35,372646741.3,SOMANY CERAMICS LIMITED,Diversified,Cash Only,20260904,568.6,520.05,564.5,551.0500000000001,544.325,557.7750000000001,557.7750000000001,544.325,13.450000000000045,2.3826395039858363,Wide,Bullish,Inside CPR,False,False,0.8867924528301887,53,103766258.6,False,False,Higher,True,Risk Off,False,Bullish Virgin,38.61785714285714,453.844,,0.34828447239434135,3.591213042926461,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SOMATEX,20260904,78.12,97.38,78.0,90.22,9026721.77,SOMA TEXTILES & INDUST LT,Diversified,Cash Only,20260904,89.0,76.76,77.16,80.97333333333333,82.88,79.06666666666666,82.88,79.06666666666666,3.8133333333333326,4.942111629514428,Wide,Bearish,Above CPR,False,False,0.85,20,6388009.705,False,False,Lower,True,Risk Off,False,None,12.943571428571428,,,0.29461214428931437,1.4130726449796462,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SOMICONVEY,20260904,90.05,98.4,89.55,91.33,4393819.44,SOMI CONVEYOR BELT. LTD.,Diversified,Cash Only,20260904,103.99,90.05,91.58,95.20666666666666,97.02,93.39333333333333,97.02,93.39333333333333,3.626666666666665,3.9601077382252297,Wide,Bearish,Below CPR,False,False,0.8301886792452831,53,8849868.24,False,False,Inside,True,Risk Off,False,None,11.323571428571428,114.48539999999998,,0.32027586786938317,0.4964841646049185,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SONACOMS,20260904,810.5,821.5,773.4,789.0,6813371780.25,SONA BLW PRECISION FRGS L,Automobile and Auto Components,F&O + Cash,20260904,824.6,795.0,815.0,811.5333333333333,809.8,813.2666666666667,813.2666666666667,809.8,3.466666666666697,0.42535787321063767,Moderate,Bullish,Below CPR,False,False,0.3018867924528302,53,5200469402.25,False,False,Lower,True,Risk Off,False,None,41.10000000000002,564.8560000000001,,0.0843471208434719,1.3101455374974753,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SONAL,20260904,86.1,88.99,82.5,88.98,57035.88,SONAL MERCANTILE LTD.,Diversified,Cash Only,20260904,94.0,85.2,88.95,89.38333333333333,89.6,89.16666666666666,89.6,89.16666666666666,0.4333333333333371,0.48716507401162124,Moderate,Bearish,Below CPR,False,False,0.4,20,29303.77,False,False,Lower,True,Risk Off,False,Bearish Virgin,6.628571428571428,,,0.06537356321839138,1.9463666279116987,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SONAMLTD,20260904,74.4,80.32,65.49,65.84,155804321.86,SONAM LIMITED,Diversified,Cash Only,20260904,74.6,62.4,73.17,70.05666666666667,68.5,71.61333333333334,71.61333333333334,68.5,3.113333333333344,4.254931438203285,Wide,Bullish,Below CPR,False,False,0.9811320754716981,53,12214535.34,False,False,Higher,True,Risk Off,False,Bullish Virgin,7.129999999999998,49.441,,0.43665264142122645,12.755648702392637,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SONATSOFTW,20260904,304.6,306.5,282.0,285.25,1261439554.15,SONATA SOFTWARE LTD,Information Technology,Cash Only,20260904,310.45,288.05,304.6,301.03333333333336,299.25,302.8166666666667,302.8166666666667,299.25,3.5666666666667197,1.1709345589844777,Wide,Bullish,Below CPR,False,False,0.39622641509433965,53,1312363539.5,False,False,Lower,True,Risk Off,False,Bearish Virgin,31.617857142857133,306.1882,,0.11280545201250218,0.9611967386952844,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
SOTL,20260904,700.1,797.0,673.0,740.75,13583832123.65,SAVITA OIL TECHNOLO. LTD,Diversified,Cash Only,20260904,708.35,671.15,693.2,690.9,689.75,692.05,692.05,689.75,2.2999999999999545,0.33179457587997035,Moderate,Bullish,Above CPR,False,False,0.1320754716981132,53,49772617.85,True,True,Inside,True,Risk Off,True,None,91.075,444.715,,0.02525391161130886,272.91777508242916,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
