SYMBOL,Industry,CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width_Pct,Width_Rank_Pct,Overlay,Setup,Bias,Price_Position,Segment,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
GMRP&UI,Diversified,111.76,111.75333333333332,111.75,111.75666666666666,111.75666666666666,111.75,0.0059651634454729,0.0526315789473684,Higher,Long,Bullish,Above CPR,Cash Only,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
MTARTECH,Information Technology,1453.8,1450.1333333333332,1448.3,1451.9666666666665,1451.9666666666665,1448.3,0.2522125922868699,0.2105263157894736,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2522% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
GALLANTT,Capital Goods,618.45,616.8833333333333,616.0999999999999,617.6666666666667,617.6666666666667,616.0999999999999,0.2533214757323685,0.1052631578947368,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2533% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
LANCORHOL,Diversified,25.63,25.563333333333333,25.53,25.596666666666664,25.596666666666664,25.53,0.260111848094666,0.2105263157894736,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2601% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
RAYMONDREL,Diversified,617.85,619.4666666666667,620.275,618.6583333333334,620.275,618.6583333333334,0.2616600577270471,0.1578947368421052,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.2617% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
PGEL,Consumer Durables,553.2,554.65,555.375,553.925,555.375,553.925,0.2621113521330523,0.0526315789473684,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.2621% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
GENUSPOWER,Power & Utilities,339.6,338.68333333333334,338.225,339.14166666666665,339.14166666666665,338.225,0.2699254024342251,0.2105263157894736,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2699% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
QPOWER,Power & Utilities,883.25,880.7833333333333,879.55,882.0166666666667,882.0166666666667,879.55,0.2792716293990033,0.1578947368421052,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2793% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
RGL,Diversified,112.78,112.44333333333334,112.275,112.61166666666668,112.61166666666668,112.275,0.298516285393397,0.1578947368421052,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2985% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SWSOLAR,Power & Utilities,272.7,271.8666666666666,271.45,272.28333333333325,272.28333333333325,271.45,0.3055861141669445,0.1578947368421052,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.3056% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
VIMTALABS,Healthcare & Pharma,812.1,809.6166666666667,808.375,810.8583333333333,810.8583333333333,808.375,0.305791569182779,0.1052631578947368,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.3058% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
NAVKARCORP,Diversified,118.19,118.59666666666664,118.8,118.3933333333333,118.8,118.3933333333333,0.3440787432665155,0.2105263157894736,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3441% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
VERTOZ,Diversified,78.97,79.27666666666667,79.43,79.12333333333333,79.43,79.12333333333333,0.3883331222827301,0.2105263157894736,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3883% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ASTRON,Diversified,17.79,17.71333333333333,17.674999999999997,17.751666666666665,17.751666666666665,17.674999999999997,0.4309537193179763,0.2105263157894736,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.4310% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
NITCO,Diversified,118.13,118.64666666666666,118.905,118.38833333333332,118.905,118.38833333333332,0.4373712576540082,0.2105263157894736,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.4374% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
RVNL,Construction,334.6,333.55,333.025,334.07500000000005,334.07500000000005,333.025,0.3138075313807735,0.1052631578947368,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.3138% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
LAURUSLABS,Healthcare,874.7,871.9333333333334,870.55,873.3166666666668,873.3166666666668,870.55,0.3162989215350267,0.2105263157894736,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.3163% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ARIHANTCAP,Diversified,106.04,106.38,106.55,106.21,106.55,106.21,0.3206337231233529,0.1578947368421052,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3206% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SIGNPOST,Diversified,271.6,272.4833333333333,272.925,272.0416666666667,272.925,272.0416666666667,0.3252331860579255,0.1578947368421052,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3252% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
AVONMORE,Diversified,19.0,19.08333333333333,19.125,19.041666666666664,19.125,19.041666666666664,0.4385964912280826,0.2105263157894736,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.4386% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
VRAJ,Diversified,151.62,150.95333333333335,150.62,151.2866666666667,151.2866666666667,150.62,0.4396957305544687,0.2105263157894736,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.4397% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SILLYMONKS,Diversified,15.45,15.526666666666666,15.565,15.48833333333333,15.565,15.48833333333333,0.4962243797195569,0.2105263157894736,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.4962% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SUNFLAG,Diversified,277.7,276.26666666666665,275.55,276.9833333333333,276.9833333333333,275.55,0.5161445204657114,0.1578947368421052,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.5161% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
MANAKALUCO,Diversified,31.4,31.399999999999995,31.4,31.39999999999999,31.4,31.39999999999999,2.2628749546500007e-14,0.0526315789473684,Higher,Watch,Bearish,Inside CPR,Cash Only,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SHIVALIK,Diversified,459.4,459.3999999999999,459.4,459.3999999999999,459.4,459.3999999999999,2.474680838520157e-14,0.0526315789473684,Inside,Watch,Bearish,Inside CPR,Cash Only,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
OMINFRAL,Real Estate & Infra,109.9,109.90000000000002,109.9,109.90000000000003,109.90000000000003,109.9,2.5861428053142863e-14,0.0526315789473684,Higher,Watch,Bullish,Inside CPR,Cash Only,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
VGUARD,Diversified,358.35,358.3500000000001,358.35,358.35000000000014,358.35000000000014,358.35,3.1725083778879874e-14,0.0526315789473684,Inside,Watch,Bullish,Inside CPR,Cash Only,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
